0027904	KUPUS KISELI GLAVICA PAK.PREHRAN	14,99128,24199	KG	1.922,3474	3.759,7847	26,
0027953	ČOKOLADA KINDER DUPLO 26 GR	6,491.175,0	KOM	7.625,7495	14.914,67	76,
0029272	BRITVICE GILLET.D/E PLATIN.ALCA	10,991.872,0	KOM	20.573,28	40.237,836	78,
0029710	RED BULL-ENERG.NAPIT.LIM.EXP 250ML	12,991.409,0	KOM	18.302,91	35.797,38	74,
0030007	CIGARETE RONHILL STONE WHITE	24,01.495,0	KOM	35.880,0	70.175,18	77,
0030023	ČAJ ŠIPAK FRANK60G	12,0991,73	KOM	11.900,76	23.275,863	79,
0030171	COCA COLA 0.5L PVC	6,991.985,0	KOM	13.875,149	27.137,434	74,
0030403	ŽVAKAČA ORBIT PEPERMINT DRAŽE 14G	4,695.331,0	KOM	25.002,39	48.900,426	80,
0031443	FANT ZA GRAH I VARIVA 60 G POD.	11,991.214,11	KOM	14.557,179	28.471,367	79,
0031831	SIR EDAMAC 45%MM ZDENKA	72,991,62	KG	118,2438	231,26477	1,
0032268	KAVA JUBILARNA VAKUMIR.MLJE.250	19,981.923,0	KOM	38.421,54	75.146,0	77,
0032318	PAPIR KLOBUČNI	12,9920,406	KG	265,07394	518,4396	2,
0034611	VODA RADENSKA 1.5 L.PVC 1#/6	5,981.782,0	KOM	10.656,36	20.842,03	70,
0038729	ČIPS ČIPI ČIPS 200G SLANI FRANCK	14,991.443,5	KOM	21.638,064	42.320,375	76,
0040039	MARAMICE 1/1 PALOMA	1,392.380,7	KOM	3.309,1729	6.472,1797	59,
0041022	FILEKI SMRZNUTI MEDVEN	39,991,25	KG	49,987503	97,76706	1,
0041206	PILEĆI ŽELUCI OREHOVEC	21,996,544	KG	143,90256	281,44894	1,
0041229	BATAK I ZABATAK PODLOŽAK SM VALIPILE	27,998,97	KG	251,07031	491,05084	2,
0041237	BAGUETE BIJELI POLUP.SM 270G ČM	4,193.003,0	KOM	12.582,57	24.609,37	5,
0041238	BAGUETE SUNCOKRET POLUP.SM 270G ČM	5,42.881,25	KOM	15.558,75	30.430,27	5,
0041239	BAGUETE KUKURUZNI POLUP.SM 320G ČM	5,43.079,5	KOM	16.629,3	32.524,086	5,
0041241	DIMLJENA PODLAKTICA VAJDA	39,992,876	KG	115,011246	224,94244	1,
0041242	DIMLJENA PODLAKTICA VP VAJDA	39,99101,63799	KG	4.064,5034	7.949,4775	32,
0041256	PILEĆI FILE SVJ. SIO	38,9968,484	KG	2.670,1914	5.222,4404	5,
0041257	PILEĆI BATAK SA ZAD.ČETV. SVJ SIO	14,99145,122	KG	2.175,3787	4.254,671	6,
0041260	JOGURT 2,8%MM 180G VINDIJA	3,48432,0	KOM	1.503,36	2.940,3164	22,
0041267	PUDING VANILIJA 125 GR VINDIJA	2,591.322,0	KOM	3.423,98	6.696,7227	75,
0041268	PUDING ČOKOLADA 125 GR VINDIJA	2,591.382,0	KOM	3.579,38	7.000,6587	75,
0041274	SIR VARAŽDINAC VINDIJA	69,99353,81595	KG	24.763,578	48.433,348	64,
0041276	HREN	27,991,94	KG	54,300602	106,20274	1,
0041294	SALAMA PARIŠKA VAJDA	51,99260,87497	KG	13.562,89	26.526,707	69,
0041295	SALAMA EKSTRA VAJDA	56,9997,76001	KG	5.571,3433	10.896,601	30,
0041296	SALAMA BEČKA VAJDA	56,9913,493	KG	768,96606	1.503,9669	5,
0041320	MLIJEKO TRAJNO 1L 2,8%MM DUKAT	6,295.698,76	KOM	35.845,2	70.107,12	78,
0041348	SALAMA PILEĆA PRSA U OVITKU VINDIJA	54,99146,614	KG	8.062,304	15.768,496	51,
0041353	SALAMA JEGER DOMAĆI VAJDA	51,99363,846	KG	18.916,355	36.997,176	35,
0041359	SALAMA KRALJEVSKA VAJDA	97,9980,594	KG	7.897,4062	15.445,984	31,
0041360	SVINJSKE KOSTI U	6,997,45	KG	52,075497	101,850815	1,
0041393	SIR GRABANCIJAŠ KRIŠKA 45% MM	62,991,92	KG	120,9408	236,53964	1,
0041397	SIR EDAMINO ZAMJENSKI SAMACO	0,00,0	KG	0,0	0,0	0,
0041400	SIR PODRAVEC 1KG DUKAT	73,994,4370003	KG	328,29364	642,08655	2,
0041428	BATAK I ZABATAK NA PODLOŠKU VIN	33,991,419	KG	48,23181	94,33322	1,
0041431	NEKTARINA	12,99277,51508	KG	3.604,9207	7.050,612	42,
0041432	BANANA	11,991.717,2368	KG	20.589,67	40.269,895	74,
0041433	PAPRIKA ZELENA	27,9910,854	KG	303,80347	594,1879	3,
0041435	SALATA ENDIVA	6,59586,99695	KG	3.868,31	7.565,757	74,
0041442	HAMURGER PREŠANI VP PIK	59,994,479	KG	268,69522	525,52216	3,
0041470	PISTACIO RINF MARIJAN	169,996,308	KG	1.072,297	2.097,2307	2,
0041491	LUK CRVENI	7,991.624,2758	KG	12.977,963	25.382,69	77,
0041493	MRKVA	10,99320,67197	KG	3.524,1848	6.892,7065	48,
0041534	SOJINA SAČMA 46% A10	5,99160,0	KG	958,39996	1.874,4674	6,
0041535	KOSTOVIT A2 KG	15,9914,0	KG	223,86	437,8321	3,
0041538	HRANA ZA SVINJE SUPERKONC.S35 10	5,591.340,0	KG	7.490,6	14.650,34	28,
0041539	HRANA ZA PILIĆE BROSTARTER 21% A´10	4,491.700,0	KG	7.632,9995	14.928,85	28,
0041540	HRANA ZA PILIĆE SUPERKONCENTRAT	6,991.067,0	KG	7.458,3296	14.587,225	26,
0041541	KRILA MARINIRANA KOKA	43,990,0	KG	0,0	0,0	0,
0041542	GROŽĐE BIJELO	13,99226,92595	KG	3.174,694	6.209,162	49,
0041543	LIMUN	24,99635,01807	KG	15.869,102	31.037,264	76,
0041544	KUPUS ZELENI	4,991.598,9863	KG	7.978,9414	15.605,453	77,
0041546	KRUMPIR MLADI	6,99173,65399	KG	1.213,8413	2.374,0671	8,
0041554	PILEĆA KRILA-PODLOŽAK VINDIJA	48,984,67	KG	228,7366	447,3699	2,
0041555	PILEĆI FILE OD PRSIJU PODL.VIND	69,9918,237	KG	1.276,4076	2.496,4363	3,
0041581	KIKI RIKI RINFUZA	34,99116,62401	KG	4.080,6743	7.981,105	27,
0041582	PILEĆA JETRA OREHOVEC	8,5851,774002	KG	444,22095	868,8206	7,
0041590	KARE PEČENI VAJDA	104,994,16	KG	436,75836	854,2251	3,
0041641	RAJČICA	12,88326,61597	KG	4.206,8135	8.227,812	24,
0041644	JABUKA MLADA HORVAT	5,890,0	KG	0,0	0,0	0,
0041666	SALAMA KRALJEVSKA 1/2 VP VAJDA	89,9830,58	KG	2.751,5884	5.381,639	10,
0041667	SALAMA VALENTOVA 1/2 VP VAJDA	76,9944,332	KG	3.413,1206	6.675,4834	11,
0041676	KOBASICA PUČKA VAJDA	31,992,88	KG	92,1312	180,19296	1,
0041681	SIR ILLERTALER STANIĆ	88,983,009	KG	267,74084	523,6556	1,
0041709	REBRA DIMLJENA VAJDA	49,9958,968002	KG	2.947,8105	5.765,416	15,
0041770	SALAMA PARIZER PUREĆI KOKA	28,985,9799995	KG	173,30038	338,94608	4,
0041780	REBRA DIMLJENA VP VAJDA	49,9941,842	KG	2.091,6816	4.090,9736	19,
0041856	PILEĆA LEĐA I HRBAT NA POD.SMRZ.KOKA	29,996,919	KG	207,50081	405,8363	3,
0041900	SIR PLANINSKI ULTRA STANIĆ	85,9939,613003	KG	3.406,322	6.662,1865	17,
0041999	KELJ	8,99350,809	KG	3.153,7727	6.168,243	68,
0042046	NARANČA	13,99661,254	KG	9.250,943	18.093,271	72,
0042048	LUK ČEŠNJAK	29,99166,317	KG	4.987,8467	9.755,38	58,
0042076	HRANA ZA PRASAD STARTER TSH	5,29509,0	KG	2.692,6099	5.266,287	14,
0042078	HRANA ZA SVINJE SUPERKONC. S40 A10	6,4920,0	KG	129,79999	253,86671	1,
0042095	PILE GRILL PODLOŽAK KOKA,	28,9982,239	KG	2.384,1086	4.662,911	10,
0042106	DIMLJENI PRSNI VRŠCI VAJDA	46,9912,112	KG	569,14294	1.113,1469	2,
0042132	PILEĆI BATAK PODLOŽAK VINDIJA	35,9911,87	KG	427,20132	835,53314	2,
0042238	PAŠTETA PILEĆA KOKETA 50 G VIN	4,382.856,0	KOM	12.509,28	24.466,025	72,
0042377	KRUŠKA	22,9919,446999	KG	447,0865	874,4252	10,
0042391	SLADOLED SNJEGULJICA 65ML LEDO	5,01.686,0	KOM	8.430,0	16.487,646	79,
0042442	HRANA ZA KUNIĆE 14%PEL A10	4,19460,0	KG	1.927,4	3.769,6667	18,
0042558	KOKOŠI-POLOVICE VINDIJA SMRZ.	17,99165,105	KG	2.970,2388	5.809,282	29,
0042740	MANDARINA	11,991.043,7788	KG	12.514,907	24.477,031	73,
0042743	BADEM RINF MARJAN	149,998,694	KG	1.304,0132	2.550,428	2,
0043080	KIVI	24,99115,079994	KG	2.875,849	5.624,672	39,
0043122	KUPUS CRVENI	6,99130,19598	KG	910,0699	1.779,942	42,
0044240	SIR BJELOVARSKA FETA SIRELA	82,991,081	KG	89,71219	175,46179	1,
0044321	KELJ MLADI	8,991,322	KG	11,88478	23,244608	1,
0045030	PAŠTETA JETRENA 50 G GAVRILOVIĆ	5,892.429,0	KOM	14.306,81	27.981,688	77,
0060805	JUNEĆA REBRA PAKIRANA VAJDA	44,993,772	KG	169,70229	331,9088	1,
0060812	KOSTI JUNEĆE MEDVEN	7,9924,715	KG	197,47284	386,2233	3,
0060813	JUNEĆE KOSTI HRPTA I VRATA MEDVEN	7,5934,202	KG	259,59317	507,7201	4,
0060814	JANJETINA PIK	66,992,512	KG	168,27888	329,12488	1,
0060892	SVINJSKI KARE S.K.PAKIR.VAJDA	37,991,72	KG	65,342804	127,799416	1,
0061091	KEKS ČOKOLADNA TORTICA 25G KRAŠ	3,982.107,0	KOM	8.385,86	16.401,316	73,
0062124	SVINJSKI JEZIK SUHI VAJDA VAK	66,992,41	KG	161,4459	315,76074	1,
0062362	CIGARETE WALTER WOLF	23,01.314,0	KOM	30.222,0	59.109,094	75,
0062394	CIGARETE FILTER 160 OBIČNI	22,01.362,0	KOM	29.964,0	58.604,49	71,
0063434	MLIJEKO U PRAHU 25% 1KG DUKAT	54,9932,0	KG	1.759,68	3.441,635	4,
0063624	JUHA GOVEĐA S TJEST.65G PODRAVKA	6,991.399,0	KOM	9.779,01	19.126,08	75,
0064246	MLIJEKO TRAJNO 2,8% 1/1 VINDIJA	6,297.830,5	KOM	49.253,844	96.332,14	79,
0064340	PAŠTETA PILEĆA KOKETA 30 G	3,291.324,0	KOM	4.355,96	8.519,517	31,
